리뷰,평점
"마을에 가봤고 많은 작은 독특한 건물 상세 정보를 참조하십시오. 빌리지를 방문한다면 좋은 사진을 얻을 수 있는 문화적인 측면을. 이른 시간에 꼭 할 수 있습니다. 나는 나의 숙소에서 위로 걸어갈 수 있는 정보가 다른 사람들이 주위에 있었다 8am 4, 좋은 사진은... 해 많은 사람들이 하는 11am 에 도착!",5.0
한국 전통적인 스타일이 좋은 곳을 볼 수 있는 집. 음식 종류도 많고 많은 사람들이 즐기길. 나는 말할 수 없는 진정한 전통적인 스타일은 좋은 경험 이지만 쉽게 갈 수 있고.,5.0
"가장 아름다운 곳이 전주, 특히 저녁 시간 동안, 그는 하루를 좋은 저녁 식사 후에 함께 즐길 수 있는 선셋, 그게 좋은 아키텍처의 전통적인 한국 스타일의 아름다운 건물의 집에는 많은 레스토랑, 카페, 상점들이 다른... 전주에 방문하기 가 즐길 수 있는 가장...",5.0
이 곳은 매우 좋은 건지 잘 보았습니다. 박물관은 무료로 마을의 위치 정보에 대해 한국 전통의 전주. (한국 전통 의상) 를 빌려 입어 많은 사진을 찍고 이 마을.,4.0
좋은 마을입니다. 박물관을 방문 할 수... 예술 작품으로 표시를 참조하십시오. 가장 흥미로운 부분을 이용할 수 있다면 그들의 전통적인 옷이 한시간 반 이 가격에 먹을 수. 이 사람 이었지만 즐거웠습니다. 또한 bimbingbap 에 들려서 정말 맛있는,5.0
"즐거운 산책을 즐길 수 있는 역사적인 건물의 건축 양식, 여러 상점과 좋은 레스토랑, 한국 전통 의상을 입고 젊은 사람들을 위로.",5.0
"특히 이 곳을 좋아하는 작은 궁전 같은 여행... 이 모든 변화를 꾀할 수 있으며 해당 기록 unserstand
라고 생각하는 한옥 마을 주변에 한국에서 본 것, 아주 친절한 분위기, 작은 길 해 길을 잃을 수 있는 작은 한국의 전통적인 것을 보면 종이 공장을 찾을 수 있는 가게.",5.0
"우리가 있는 시간에 방문 할지, 친구들과 함께 지내는 것이지만 우리는 강력하게 추천합니다.

우리가 선택한 것은, 우리는 다시 방문할 것이다.

마을은 주로 차, 많은 작은 상점과 노점 음식을 팔지 면 전체 및 기타 항목을.

일요일에 도착했을 때 걷고, 관광 명소는 물론, 여러 젊은 그룹에 있는 밴드가 서 있고 춤 에 맞춰 노래를 부르며 즐김.",5.0
"전주의 모든 탐구 8am 빌리지에 에서, 너무 일찍. 없음, 최고의 시간이 한국 사람들을 볼 수 있는 날 아침에 대비할 수 있도록 새로운, 많은 사람들이 여기에 있지, 좋은 시간에 가서, 먹고 싶은 신선한 공기를 즐길 수 있고 후 10am, 스탠드 및 시간을 기다려야 음식이 있어 여기서. 날 믿어, 일찍 와서 전주에 볼 것을 보고 :)",5.0
"11시에 우리가 간 마을. 나는 이 마을 이 주변을 "" 빌려 입어 "". 좋은 경험이었습니다!

오징어 구이 이와 같은 거리의 음식을 즐길 수 있다 (맛있는 초) 치즈, 구운 치킨, 빵과 함께 유명한 pnb 쵸코를 파이, 구운 치즈, 등

대단한 경험이었어요!",4.0
전형적인 한국 마을에 있는 눈꼽. 우리가 살고 있는 많은 시간을 보낼 수 있는 스타일의 사람들을 이해할 수 있.,3.0
"더 나은 주중 주말 점심에 가는 휴가 이 기 때문.
또한 게임은 여기에 있다. 일부를 빌려 입어 상점들과 한국인 - 오래된 제복. 의 중심에 있는 곳입니다!",5.0
"이는 전통적인 한국 건축 의 예, 실제 한국 회전식 문 실시간으로 둘러싸여 있다.",4.0
"모든 것을 얻을 수 있다. 많은 것들을 보고, 가게를 먹고. 많은 젊은 한국인들이 (대부분의 커플) 를 입고 사진 촬영 에 있어 입어 마을 (이 흥미로운!). 길거리 음식이 맛이 괜찮고 비싼 가격. 그러나 전주 비빔밥 이 매우 좋은 것이었다!",5.0
"참고로 공항에서 리무진 버스를 이용할 수 있습니다.
이 보행자 친화적인, 느린 도시이고. 그냥 맵을 전주 여행, 도시를 탐험하고 좋았어요.
조인 영어 투어에 경기전, 및 에 대한 추가 작업을 수행할 수 있습니다. 수 있고 쉴 수 있는 파빌리온 cheongyeonlu, 도시 경치를 볼 수 있습니다. 저녁에는 - 하루, 남부 시장에 있는 야시장인 남문. 호두 파이와 쵸코 파이 에서 잊지 말고 한 pnb nakery.",5.0
"이 아늑한, 평화로운
아주 쾌적한 작은 마을. 할 수 있어서 걸어서 마을을 가져 온 수...

어떻게 삶에 집중할 수 있어 수도 이전. 커피 휴식이 가능한 한 카페의 경우, 이 거리를 보고 즐기는 곳... 진정한 휴식.

음식이 환상적이다! 하루에 적어도 한 한옥 게스트하우스 추천 여행했어요.

사람들이 당신의 상상력이 섞여 있지만 현대적인 편리한 흐름에 이제 다시 바쁘고 시간을 찾은 것이다.",5.0
"다양한 관광명소 근처에 산책할 시간 또는 저녁 산책을 즐길 수 있 소. 많은 식당과 & 거리.

전주 시내에서 버스를 타면 3시간 정도는 ""버스 터미널 센트럴 시티"">전주 고속 버스 터미널

지하철을 타고 고속버스터미널 역 (3번 출구), 약 7 - 10분 도보 거리 고 버스 터미널 센트럴 시티.

유일한 문제는 언어 전주. 됩니다.",4.0
"다른 나라의 문화를 알고 싶은 전국의 유명한 음식을 먹는다? 이 경우, 가장 좋은 곳은 북촌 한옥 마을. 여기에는 모든 종류의 것들이 한국에 대한 멋진 도시.
처음에, 즉 '한옥' 이라는 단어를 '한국 전통 가옥'. 이 곳에 할 한국의 남쪽에 위치한, 이 호텔이 가장 유명한 곳은 전주. 전주 한옥 마을은 가장 큰 매력, 아주 개방적이고 있기때문에 spaciovs. 이 도시에 애정을 느낄 것이다. 이 모든 것을 볼 수 있습니다.
이 마을에 도착하면, 이 걷다가 보 갤러리, 박물관, 전통 종이 문서 및 방법에 alcohl 한국어 demonstrahons. 하지 않는 경우 한국 청주 놀라 방법 및 용지. 제 생각에 수 있기때문에 좋은 경험할 수 있는 새로운 학습 범위를 호라이즌 바이 배양물.
또한 많은 맛있는 한국 음식을 즐길 수 있는 경우, 대로. 그 곳에는 여러 종류의 음식을 준비할 수. 자신을 즐길 수 있는 즐길 수 있다. 예를 들어, 사용자가 알고있다 '' 및 '한국 bul 이동 -, 위장 바베 큐' 이 기다리고 있는 것입니다. 또한, '파전' 은 아주 맛있는 음식, 즉 한국식은 해산물 피자 입니다.
그 결과, 한국 전통 문화와 맛을 알고 여러 종류의 음식을 먹고, 전주 한옥 마을은 한국인에게 딱 좋은 곳. 나는 그 수 있습니다 보장합니다. 한옥 마을을 방문할 때!",5.0
"전주에 가고 싶은 한국을 추천합니다. 지난 12월에 전주에 갔다. 전주 는 가장 큰 도시 중 하나인 한국에서 가장 전통적인 도시 전라북도 하 시오. 서울에서 2시간을 타고 갈 수 있습니다. 전주 는 전통적인 한국 마을에 유명한 관광명소 중 하나입니다. 한국 전통있는 집이라고 불리는 곳에는 한 번 확인. 다른 매력은 가톨릭 교회 jundong. 것 같은 유럽의 카톨릭 교회. 또한, 전주에 가면, 한국 전통 옷을 착용 할 수 있는 한 - 복.
전주, 전주 비빔밥 이 가장 유명한 음식이 기 때문에 기후와 토양 은 좋은 분위기였습니다. 다양한 종류의 음식을 파는 것이 이 거리에, 다양한 종류의 음식을 먹는 것이었습니다. 게다가 음식, 전주 한지 잘 알려진, 한국에 있는 용지, 팬, mo - ju, 할 수 있는 쌀로 만든 와인.
한국에 처음 간다면, 한국의 문화를 느낄 수 있는 완벽한 곳이 자 전주. 하지 않는 아름다운 풍경이 있는, 아주 특별한 경험을 할 수 있지만 일부 제공합니다. 가장 인기 있는 지역들이 위치해. 할 수 있어서 다행이 오.
2016년 1월 10일 리뷰",5.0
"아름다운! 이 곳을 여행하는 동안 빌려 입어, 이 개봉 이 있는 느낌. 많은 사람들이, 대여 서비스도 이용하실 수 있습니다.",5.0
이 마을은 아주 귀여운. 산책하기 좋은 곳을 즐기는 오후. 한국 전통 옷을 빌릴 수 있어 약 $5 시간 재미있는 사진을 찍을 수 있다.. 또한 이 아주 유명한 길거리 음식. 그러나. 제가 할 말이 없는 모든 좋은 길거리 음식을 찾을 수 없습니다. 부족할 것도 있고. 전주 는 이 마을을 개선하여 볼 수 있는 즐거운. 그는 몇 시간 동안 이지만 나는 더 이상 하지 않을 것을 제외하면.,4.0
"옷을 입을 수 있어 입어. 이 많은 활동이나 가입. 맛있는 음식. 나 bibimbub. 경우에 올 수 있고 사진, 아름답지 ^^",5.0
"한옥마을이 생각하는 최고의 한국에 다녀온. 마을은 전통적인 스타일이 혼합된 새 집. 작은 상점도 있고 길거리 음식, 많은 게스트 하우스가 있는 곳이다.

나는 신을 본 많은 사람들이 있어 입어. 제가 이용할 수 있는 경험하고 싶다면 이.

꼭 ""쵸코 파이"" 및 ""전주 비빔밥"" pnb 에",5.0
"우리는 오후 늦게 방문한 전주 한옥 마을의 전주의 아들 딸에게 이른 저녁 다른 한국에서 삶이 단반향. 와우! 정말 처음 손을 볼 수 있습니다. 많은 곳에 음식을 판매 하는데, 관광객들에게 인기 있는 아이템들을, 한 가장 큰 이유로 이곳에 오는 유일한 아키텍처 및 주거 를 살아 내 한옥 마을. 내 아들은, 같은 것들이 신경을 쓰는 사람들, 우리 마을은 지속적으로 업그레이드 공사 중이라고 말했다. 나는 이 호텔이 좋은 경우입니다. 오래된 건물을 사용하고 일부 새로운 철거, 교체한 경우 유사한 건물. 저희는 이곳에서 저녁에 불도 나와서 좋았어요. 특별한 분위기가 어둠 속에서 걸어서 그냥 이 곳을 왔어요. 아주, 아주 아름다운. 근처에 있는 목조 다리 교차하는 스트림 - 또한 가볼 만합니다 편집됨,. 밤에 불을 밝히고! 나는 이곳에 다시 오게 하는 것입니다. 전주의 하이라이트 시간이었습니다.",5.0
"꼭 봐야할 전통적인 한국 마을을 좋아하는 사람들, 이 모든 것이 최고의 매력과 전주 최고의 매력 이다. 저는 거의 모든 주요 도시에 한국어 의 마을 지금 이 최고입니다. 전체적인 레스토랑을 제공하고 있는 시내에 있는 한국 최고의 음식, 다시 살아 나는 4 년은 한국에서 먹는 한국 음식.",5.0
"저희는 집들은 그래도 오늘은 전주 한옥 마을. 가장 전통적인 한국의 클러스터에 있는 집. 오래된 전통이 잘 보존되어 있는, 집 구조 (메일박스 수 있는) 전주 한옥 마을을 인기 있는 관광명소. 집에 지붕들 에는 큰 스쿼시 저반사층이.
여행의 일부로, 강사의 도움을 받아, 저희는 전통적인 종려 가지고 홈 팬.
우리는 전통적인 의상 들 어 볼 수 있는 날.",4.0
"이 stop k 샷틀 여행의 한 부분.
우리는 여기에서 1.5 시간. 나는 하루에 할 수 있다.
이 사랑스러운 매력적인 마을에 산책을 할 수 있는 빌려 입어. 이 귀여운 커플에게 신이 볼 수 있습니다.
주변에는 많은 상점과 식당들이 아늑하고 전통적인 행크스. 제가 정말 좋아하는 이 좁은 골목 탐험.
여기에 실망할 일 없습니다.",5.0
"화려한 전통 한옥 마을이 있는 정말 즐거운 걸어 다니며 보는 여전히 한국 전통 분위기에 있는 틀. 대다수의 한국인이 약간 들, 많은 한국인 커플들이 전통적인 드레스를 입을 수 있는 사진을 찍지 다. 아주 귀여운",4.0
"현지 어 시도해야 합니다. 모든 길거리 음식은 꼭! 주위에 좋은 시간을 보내기, 대략 3d2n 좋습니다! 7 분들에게 편리한 하이킹을 즐길 수도 있고. 한옥 마을에 있는 길을 찾을 수 있습니다.",5.0
"이 마을에는 많은 한국식 클라스터를. 또한, 많은 카페, 레스토랑, 길거리. 따라서, 다양한 음식을 즐길 수 있는 저렴한 가격. 이 곳은 매우 좋은 일이 젊은 커플 전달할 수 있습니다.",5.0
"전주 전주 한옥 마을의 오래된 마을에 위치한 작은 자신. 마을은 크지 않고 걸어서 몇 시간 동안 탐색할 수 있습니다. 그러나. 제가 추천하는 전통적인 한옥의 하룻밤을 체험 한 곳. 또한 식사 장소가 꽤 많은 이 마을을 안고 있어. 우리가 도착한 세 가지 입출력 정보'에 시계가 오후, 왼쪽 마을에서 하룻밤 숙박 정보 두 o'시계 다음 날 오후. 마을은 그림같은 풍경, 해야 할 것이 더 오래 지원하지만, 기본적인 진행을 하는 마을은 business week 지의 편집자들은 통해 확인할 수 있습니다. 전통적인 빌릴 수 있어 입어 보는 좋은 생각 (한국 전통 의상) 몇 시간을 아름다운 사진에 있는 마을. 기억에 남는 것은.",4.0
"이 작은 마을의 분주한 상점들이 많은 다른 음식을 하지 않는, 전통적인 한국에 관련된 기념품 들. 예를 들어, 는 약 5000 만원을 빌려 입어 보는 한 시간 반 주변에서 사진을 찍고 있는 전통있는 집의 배경. 우리는 많은 사람들이 전혀 어색 하지 않은 일들이 있는 한, 한국인이 라 외국인도. 부족한 식당은 없었다. 간단히 말하자면, 관광객 수행 할 수 있는 것이 아주 좋은 곳... 먹고, 가게, 사진 촬영, 및 합리적인 가격. 안 이고 모든 것이 도보 거리.",5.0
"한옥 마을은 전통적인 한국 전통있는 집. 관광객들이 관보, 대부분의 건물로 기념품을 파는 상점, 식당, 게스트 하우스 및 관광명소.

사진사 의 쇼핑을 위한, 천국에 있는 것이다. 에는 많은 친밀한, 한적한 지역이 아직 사진이 잘 나오는 사진. 저렴한 가격의 기념품, f&b 및 숙박시설의 수에 비해 약간 높은 여기에 다른 전주.

이 마을의 명소는 요금 합니다. 하지만, 만약 한국 전통 의상 입, 무료 인터넷 또한 영역에. 몸을 작은 손실, 가장 가까운 정보를 볼 수 있고, 지도를 활용할 수 있는 영어, 한국어 및 중국어. 직원은 영어를 할 수 있는 책임자인 수 빌리지 대한 정보를 제공합니다.

한옥 마을은 하기에 최고다. 운동화 는 좋다.

할 수 있는 골목, 알이 수 없는 경우에도 주민들은 대체로, 어느 가게의 손에서 만든 제품. 특히 내가 좋아하는 도자기 파는 상점이 에요, 천연 보석과 주얼리, 면걸레 스카프와 / 외삽고정. 남편은 아내와 함께 하는 도자기 상점 뒤에 있는 작가. 도 비쌌음. 또한 카페 / 레스토랑에 위치한 이 마을 최고의 건물. 최고의 스카이 라인이 한옥 마을 /. 전통적인 찻집이 체크아웃을 하는 좋은 경험이었다.

빌라 내 음식을 시도해 봐야: 츄러스나 아이스크림, 오징어 에 충실, 비빔밥, 구운 치즈 스틱.

상업적 해요), 하지만, 한옥 마을은 최고의 자리에 서지 있는 경우 일 전주. 참고로 가장 유명한 관광지인 하나 지역 또한 요약되어 있습니다.",5.0
"이 몇 일 여행하기 가장 좋은 곳, 서울에서 2시간 정도 버스, 전통적인 가옥 들 은 너무나 많은 매력적인. 나는 대부분의 시간에 사진 촬영을 하기에 아주 좋습니다...",5.0
"참고로 전 이 기 때문에 정보의 땅에 가서 비빔밥을 꼭 방문해야 합니다.
우리의 b&b는 아주 좋은 곳이 바로 옆 한옥 마을, 라는 '예술 공간 해요' 하고 친절한 감각의 스타일리쉬한 곳을 항상 사용할 수 있는 좋은 루비.
한옥 마을은 처음에, 하지만 빨리 해 저렴한 기념품을 파는 상점들이 있는 것 같은 테마 파크 만, 대부분의 사람들은 옷을 입고 싶은 길거리 음식이 오.
예, 하지만 밤 방문할 가치가 있는 일이 / 가 다시 돌아올 겁니다.",3.0
"오늘은 그냥 이렇게 많은 길거리 음식 가판대가 있고 많은 것들을 파는 노점. 많은 상점이 있어서 같은 관광 명소도 모두 걸어서 갈 수 있으며 박물관과 역사적인 장소. 위에서 제가 방금 언급 한 마을에 모두 제공하는 것 때문에 가기 전에 있는 마을.
전주에 가면 꼭 가봐야!",5.0
"전주 여행 가 있는 동안 무슨 일이 일어난 것은 나의 최고의 한국. 정말 꿈같은 한 곳, 같은 시간이 다시 옛날 한국 워핑된. 거리에서 가장 오래된 집들도 매한가지 자갈 의 가게와 작은 레스토랑 피세정물에. 놀라 울 정도로. 전주 한옥 마을에 있을 가 가장 즐거운 관광 사무소. 그는 사무실 여직원이 할당된 시간 내에 만족스러운 방문 목적 저를 도와주었습니다. 저는 완벽한 영어를 구사하고 감사하여 할 수 있어서 완전한 내 여행을 마지막으로 찾아 참고로 제 친구. 직원들은 친절한 경찰을 찾을 수 있게 해 주고 있는 모든 잃어버린 전주. 한국 보다 더 나를 사랑해 한 것. 선택한 음식 또한 amazin. 모르고 또 시작.",5.0
"한국에서 다른 한옥 마을 과는 달리, 전주 한옥 마을을 사는 진정한 마을. 그 전에, 레스토랑과 상점들이 있고 한옥 스타일 건물. 대부분 좋은 위치에 있는, 그래서 windows, 에어컨, 난방 등, 모든 아름다움을 볼 수 있지만 여전히 수 있습니다.

모두의 취향에 맞게 충분한 정보 및 전주 비빔밥 집은 원래! 그 많은 식당들.",4.0
많은 상점들이 있습니다. 아름다운 마을 기나발루에! 게스트 하우스에서 묵는 것을 추천하는 로컬 사용 가능한 경우.,5.0
내가 완전히 다른 것 이었다. 전통적인 스타일이지만 실제로 보면 새로 짓지 이 마을의 모습. 이 곳의 음식과 가게가 아닌 문화를 경험할 수 있는 매우 전통적인. 그냥 방문하기 좋은 호텔. 나는 다시 갈 것이다.,2.0
"어떻게 사랑하는 전주 한옥 마을. 귀여운 기념품을 파는 상점들, 전통적인 예술 작품, 음식 음식 음식. 찻집. 아. 한국의 오래된 일이고.",5.0
"우리는 친구들 데리고 전통적인 한옥이었어요. 그들은 갈 수 있는 전주 한옥 마을. 우리가 도착할 때까지 전혀 모르고 있는 한국 드라마 촬영 중에 마음에 들었습니다. 우리가 묵었던 밤도 전통적인 가정에서, 너무나도 멋진 곳.",5.0
"몇 일이나 묵은 정말 인상적이다. 기차 여행은 영산 (서울) 에서 다음 역에서 버스 또는 택시로 금방.

원래 건물 (한옥) 은 정말 아주 멋진 아름다운 경우에, 옷을 옷장에 의해 완벽하게 할 수 있습니다 (어 입어)... 그 모두가!

주변에 걸어갈 수 있는 분위기 이 것이다!). 같습니다, 쇼핑, 식사, 아... 매우 편안한.

단지 머리에 배가 한 때 거리에 다양한 물건을 다 (치킨 치즈, 오징어, 문어 의 이름이지만 몇 가지), 정말 인기 있는 만두 가게 (좋은) 또는 츄러스나!

여러 종류를 파는 가게, 제가 가장 좋아하는 이 두 제품을 함께 판매하는 한지... 정말 사랑스러운.

도있어 볼 수 있는 전통적인 쇼 (이해하지 못한... 하지만 :-) )

좋은 부부가 일... 강력 추천합니다 :-)",5.0
"전주 시내 중심부에 위치한, 독특한 곳입니다. 이곳에 올 때, 얼마나 많은 한국인들이 살 수 있는 날이다. 목조 주택이 좋은, 수 많은 한국인들이 얼마나 살. 또한 오래된 스타일의 옷을 빌려 입어 에!",5.0
"전주 한옥 마을은 약 2시간 버스 터미널에서 버스를 타면 부산 nopo. 편안한 코치 버스 다리 공간이 많습니다. 그냥 버스에 잎 하는 것이 좋습니다 점, 매우 엄격. 전주 간 인터 / 고속 버스 터미널, 버스를 타고 5 - 1 또는 79 마을. 버스를 타고 약 20분 정도이고 전주 성당 에서 내린다. 혹은 기억 에서 눈을 들어 우리에게 우리의 셔틀 버스를 타고 정류장에 도착했을 때 중지하지 않았다. 하는 질문을 많이 보는 것 같은 느낌 아리마를 역에서 내려 이 지역 들 이다. 어쨌든, 약 5분 정도 걸으면 마을은 마을.
이 곳의 관광지 해요), 하지만 아직 여전히 전통적 아키텍처 유지 관리합니다. 또한 전통적인 의상을 착용하고 주변에 상점에서 빌려 이 마을을 구경하는 동안. 음식, 음료, 기념품, 지역 특산물 도 다 있다. 또한 많은 경우에 게스트 하우스를 하루 더 이상.
요금을 생각했지만 나는 경기에 궁전 입장료. 체크 아웃할 경우 전주 여행을 할 가치가 있습니다.",4.0
"너무 기대하지 않지만 솔직히 말해 그 어떤 관광객이 이곳이 정말 인상적 였다, 아직 처럼 느껴지지 않는 건방진 관광객. 정말 맛있는 음식을 먹기 때문에 주변 지역을 걸어 다녔다. 많은 한식 식당도 비빔밥 이 유명한 마을 내 위치.",5.0
오래 된 아키텍처를 동시에 즐길 수 있는 감사합니다 한국인 세계 최고의 식품... 방문할 가치가 있는 도시.,5.0
"우리는 우리가 갔던 것은 행운 에 비가 월요일, 앞에서 설명한 대로 ""금광과 은광의 발견으로 많은"" 많은 늦게 까지 하지 않았다. 여행자들, 이 좋은 -- 집을 볼 수 있다, 다시 보이지 않는 모든 것을 많지만 오래된.

작은 것들이 많은 스낵, 우리 친구들이 갈 수 있는 레스토랑인 ""유명한"": 우리는 국수 한 그릇에 좋았습니다, 하지만 우리는 늘 과거 이야기 500W (작은 크기의) 6000W.

이 포장되지 않은, 한국인들이 흥미로운 우리 주변에서 사진을 찍고 있는 옷을 참조하십시오. 전반적으로 좋은 날이 었죠.",4.0
"좋은 곳일 때에 한국을 방문하거나 활선. 이곳은 관광지 이, 그래도 좋은 경험이었지만 팰리스 로 사람들의 의상. 전주 한옥 마을은 아마도 가장 유명한, 그러나, it의 음식. 특히 막걸리 의 독특한",4.0
"작은 주택 및 건물 중 하나로 한국 이 정말 친절 합니다. 다른 지역에 있는 이 건물이 있고 볼 수 있는 - 현대적인 패션. 따라서, 이 어 볼 가치가 있는 여행. 음식을 먹고 살만한 선물 입니다. 그럼에도 불구하고, 사람이 엄청난 양의 물이 넘치게 될 이 지역. 간단한 간식과 긴 줄을.",4.0
이 곳은 중국과 한국인 관광객이 전체 관광객 온나비. 서울에서 버스를 타고 약 3시간을 하루 여행 할 만하다. 가장 인상적인 컬렉션의 한옥 건물에는 좋은 레스토랑과 카페들이 지역을 입력합니다.,4.0
"마을 전체가 화려한, 특히 언덕 마을 전체 가면 볼 수 있다. 춘추 시간 동안 환상적인 풍경이.
전체 (관계 없이 로컬 또는 해외) 관광이. 할 가치가 있는 곳이다.",4.0
"저희가 방문한 제주도를 제외하고는 모든 것이 한국에서 한옥 마을. 전주 부르는 jeonzoo. 거의 모든 문화적으로 일본과 한국 문화 유산 중 삭제될 짐승 의 직업 과 한국인들이 진행하여 이렇게 무시무시하 게 못생긴 건물, 콘크리트 다. 실제로 이 마을의 동네 (한국 사람들이 못생긴 도시) 정말 더럽다. 가까운 곳에 있어요. 약 2 3시간 거리에 있어 모든 사람을 여기에 온다 하는 빈티지 옷을 다 돌아다니고 싶은 또 다른 오징어 의 셀프 카메라 다. 8시에 해 주는 완벽한 주말. 대부분의 집은 새로운. 건축학적 으로 흥미롭지만 동네 전체가 디즈니랜드 이 사실 처럼 느껴진다. 보고 싶으시다면, 평일에 가기로 하고. 나는 많은 외국인들이 한국에서 서울의 어느 곳에서 보나. 좋은 레스토랑 없습니다. 대부분의 사람들이나 다른 패키지 판매 디저트 거예요. 처음 30분 정도, 한 것이지만 새로운 매우 피곤한 사람들이 사이에는 업로드됩니다. 우리는 두 가지 일을 전체 일, 오전 6시 에도 침묵 이 있다. 관광 사무소 좋은 도움이 되었습니다. 버스 정거장에서, 우리는 택시를 타고 약 $5. 자전거를 타고 15분 정도 소요됩니다. 이 거대한 수의 게스트 하우스. 기본적으로 거의 99% 의 경우 게스트 하우스가 있어요. 모든 것은 유사. 마을이 아니다. 모든 것을 관광하는 허탈 하다.",3.0
귀엽고 캐주얼 한 곳이기에 좋은 곳 산책. 생각해 보고 싶지 않는 길. 지역이 대부분 있는 붐비는 관광객.,3.0
"나는 사람들이 대부분의 시간을, 하지만 에 갔을 때는 괜찮았어요.
너무 많은 맛있는 음식과 아름다운 전경!
나는 다시 그곳에 가고 싶어!
그리고, 방문 전주, 한국, 안 가!",5.0
"C1 (2015.05.21)
이 마을은 아주 유명한 한국 스타일 게스트 하우스. 생각했는데 기대한 대로, 이 특정한 아름다움이 있습니다. 다양한 음식도 있고, 보고, 전통적인 구조. 걸어갈 수 있는 이 지역은 매우 좋은 한국 사람들의 대해 atmoshpere. 것 같아요. 주위에 있는, 많은 관광 명소에 위치. 너무 많은 가게와 레스토랑은 좋아, 하지만 좋은 곳입니다.",4.0
"서울에서 가는 버스 터미널이. 약 2.5 시간이 걸렸다. 목록 및 지도를 보고, 택시를 타고 가는 방법에 있는 전주 한옥 마을. 한 레스토랑에서 공사가 진행 중이고 많은 새로 지어진 전통적인 침대와 아침 식사. 이 지역 사람들은 주로 관광명소. 가는 곳이고 비빔밥, 전주는 유명 지정할 수 있습니다. 우리는 새우 만두 탭수가, 문어 꼬치, 닭 꼬치 는 및 에서 철저하게 즐겼다. 또한 본 빵집이 길거리 영업 셀트랜지스터의 마다 쵸코 파이. 저는 개인적으로 팬이 아니라, 전에는 한국인들이 식사를 하고. 체크 아웃할 수 있는 갤러리가 있었습니다. 주위에 상점들이 닫는 5pm 시작할 수 있습니다. 그리고 우리는 택시를 타고 나가질 호핑된 에 막걸리 yetchon.",4.0
"이런 아름다운 마을 전주! 잘 가치가 지출에 몇 시간 동안 우적 우적 씹어 먹고 거리 음식. 나는 이게 한국 최고의! 꼭 미트볼 수 있으며 펴주므. 우리가 갔던 전망 최고 omokdae, 카페들이 훨씬 좋다고 생각하지만 전망은. 여행 지도에는 종이 만드는 공예 활동에 있거나, 모든 한국 인 이지만 안타깝게도 우리가 찾을 수 없습니다.",4.0
"이 많은 음식을 시도해 보는 재미, 전통적인 한국 사람들이 주변에 있어 입어, 박물관, 소주(蘇州) 등의 제조. 가보지 않았다 팰리스, 시간이 좀 더 있지만 아마도 있을 것이다. 전반적으로, 좋은 일.",4.0
"관광 여행 이지만, 여전히 흥미롭게도 방문 생기면 여기 아래. 였는데 (약 800?) 한옥 스타일의 건축물을 보고 놀라운 사진. 또한, 음식, 이 곳곳에 음식 가판대, 오징어 나 문어 튀김 꼬치 도 구매 수 있습니다 (이 아주 맛있었어요). 또한 작은 기념품 상점 판매 수제 크라프츠, 물론 전통 기념품 쓰레기 살 수 있는데 다른, 어쩌면 좀 더 비싼 하지만.

만약 한정 전주, 이렇게 판부착 방문 전에 우선 변경다른 관광 도시.",4.0
"약 15-20분 정도로 택시로 한옥 마을. 이건 정말 큰 한국 전통 마을 (약 800 습접). 한옥 마을을 걸어 다니기에 밤낮으로 인근 게스트 하우스에 묵었습니다. 정말 아름다운 전망 이었다. 많은 사람들 (젊은 커플 & 가족) 주위 산책 마을의 야경. 많은 가게 기념품, 음식과 정통 한국 음식점.",4.0
"제 생각에는 한옥 마을에 있으면서 고급 주택 과 많은 흥미로운 것이 먹고 마실 수 있습니다. 그들은 몇몇 박물관, 하지만 그들 대부분은 한국에서만 하지만. 마을로 한국과 좀 바쁜 저에게는 정말 감사했습니다. 꼭 올꺼 주의.",3.0
"실제로 마을은 마치 관광 공원. 나는 새로 지은 집 이, 바로 그 오래된 스타일.
그러나 여전히 옛 스타일 하우스 사진을 좋은 곳, 작은 거리, 올드 가톨릭 교회와 로열 매우 아름다웠습니다.
이 곳에서 하루를 즐기실 수 있습니다.",4.0
"우리는 이곳을 방문할 수도 자신의 비오는 하루 일. 많은 상점과 식당, 사랑스러운 거리를 산책하다. 꼭 다시 돌아가기 하루 이상으로 많이 필요합니다 모든 전주 제공합니다.",5.0
"많은 음식, 다양한 주택 을 바라보다. 사람들 정말 친절합니다. 너무 많은 사람들이 핸딩 아웃 종교 기묘 고요함의 안내물 (있을 경우 특정 유형의 의급소, 이미 표시된 짐승 의 -- 뭐?-! 그들은 곳곳에) 어린 사람 멋지고 한복 대여 selfies 종일.",5.0
"재미있는 문화 이 하기에 전주 을 기성 세대 리빙 라이프스타일 및 아키텍처 설계. 나는 얼마나 놀랄 사실은 꽤 동안 그 집에서 같이 시대.

이곳은 충분히 컸고, 많이 붐비지 않는 사람들이 주위에 흩어져.

한옥 마을 방문 후, 도보로 다른 지역 음식과 기념품 가게, 상점 기능.

하루에 절반 이상을 기대.",5.0
이 재미를 한 마을. 있지도 영문 (영어 투어가 있지만) 좋은 음식점들과. 습접 재구축하고 (또는 기본 설계부터 사용하여 전통 건축) 과는 매우 좋았습니다.,4.0
