리뷰,평점
생각보다 작고 사람이 너무너무 많았어요사진에서 보는것처럼 예쁘진 않았어요.그치만부산가면 가보긴해야할거같애요.,3.0
"바닷가를 끼고 있는 멋진 절입니다...
부산에 여행가시면 강추>>>>>
바람이 좀 많이 부니 참고하시길 바랍니다....
주차장 문제로 조금 불편하였다는 느낌이 있네요....",4.0
시원하고 길막히는 것만 빼면 부산시민에게나 타지에서 부산에 오면 필수 코스에요. 주차비 받는 아저씨만 조금 친절해졌으면 더 좋겠어요.,5.0
사방이 돈내라고 강요하는 듯한 절입니다. . 잎구는 상인들로 비좁고 들어가서는 복전함을 수십군데 놔뒀네요. 절이라기보다는돈수금이 목적인듯하네요,2.0
"부산에있는 아름다운절
바닷가에있는 특이한 절 입니다.
파도가많이칠때 빼고는 날씨가 좋을때가면
아름다운 바다경치를 볼수있어요
주차장이 혼잡해서 주말에갈때는 일찍 가는걸 추천합니다.",4.0
"어르신과 함께하는 여행이라면 추천드리고 싶어요.
이번에 보니 외국인이 참 많이 찾는 절이더라고요. 뷰도 좋고 의미있는 시간이었습니다.",5.0
불교인 뿐만아니라 외국이들도 많이 방문하는 곳이다~ 입구 전 주차장에 주차를 하고 5~10분 정도를 바닷가 쪽으로 걸어 내려가면 바닷 바람을 거세게 버티는 사찰이 보인다~기도하면 소원이 이루워 질 것 같다~,4.0
바닷가와 잘 어울려져서 사진찍기 좋아요 한여름에는 좀 습해요.. 그리고 모기가 많아요 너무 더웠어요 가을에 가면 좋을거같아요,4.0
"날이 좋아서 가서 절 하고 왔네요
바다랑 같이있어서 그런지 외국인들에게도 유명한 긋 합니다",5.0
아이동반으로 첫방문. 해안가에 산중턱에 위치한 절. 경치가 멋지고 규모도 큰편. 사진찍을곳도 많고 부산 기장방문시 꼭한번 가볼만함. 외국인도 종종보임. 힐튼부산에서 가까움. 근처 롯데몰 있어서 쇼핑가능.,5.0
가기전에 소문듣고 기대만땅 그러나 좀 실망스러워요 어수선하고 그냥 바닷가옆이라는거 외엔 그닥 ~~,3.0
"풍광은 정말로 멋져요 그런데 조용히 산책하고 다녀올 수 있는 절은 아니에요
주말에는 교통체증 엄청납니다. 한국에서 이정도 절경 지닌 사찰이 거의 없어서
멋지기는 하지만 나머지는 그냥 유명한 사찰일 뿐인....",3.0
"바다 풍광은 매우 멋집니다.
바람 부는날은 가면 별로입니다.
바람이 너무 심합니다.
그리고 절이 너무 상업적으로 변해져 있어서 그부분도 다소 눈에 거슬립니다.",3.0
한국에서 바닷가에 위치한 유일한 사찰이라고 함. 그래서인지 이국적이고 파도소리를 들으며 잠시 생각에 잠길 수 있어서 좋았음.,4.0
"신년을 맞이해서 찾아가 봤어요.
여러나라에서도 찾아와서 용궁사를 둘러보고 있더라구요.
바다 바로 옆에 있는 것도 신기하고
아침에 일찍 가서 기도드리는 것도 좋을것 같고
저녁에 노을질때 가서 기도드리고 노을도 보고

송정역에서 버스타고 내려서 용궁사까지 20분정도 걷는데 운동도 되고 좋았어요.

또 가고 싶어요!!!!",5.0
바닷가에 있는 아름다운 절입니다. 서면에서 출발해서 가는 길이 조금 멀긴 했지만 그만큼의 가치가 있는 곳이었습니다. 모두 쓰레기는 쓰레기통에 잘 버려주시고 아름답게 잘 보존될 수 있도록 협조합시당! :),5.0
바다위에 있는 절이 이색적이긴 해요~ 절 위에서 보는 바다도 느낌있구요! 반드시 가야할 명소는 아닌것 같아요,3.0
"한2년만인가? 용궁사를 갔다.
전에는 바다까지 갈수 있었는데 지금은 쇠창살로 막아놓아서 접근이 어렵다.",4.0
"드디어 유명한 용궁사 다녀왔네요. 제가 기대를 너무 많이 해서 그런지.. 다행히 주중에 다녀온거라 사람이 엄청 많지는 않았지만..
그래도 바다와 가까이 위치해있으니 충분히 멋있고 의미있는 절입니다 :D",3.0
"바다끝자락에 있어 유명하다는 해동용궁사를 갔다.
절 입구부터 오랜 사찰 분위기가 물씬.
12지상이 관광객들을 맞이한다.
각자의 띠상에 가서 소원을 빌며 끌어안고 만지며 사진도 찍는다.
표지판을 따라 걸어가니 바다가 시야 가득.
바위를 배경으로 웅장한 사찰이 조화롭게 배치되어 있다.
이 절은 소원을 빌면 이루어진다는 속설이 있어 더욱 많이 찾는것 같다.
두번 다녀왔지만 다시 가고픈 곳이다.",4.0
"바다가보이는 멋진곳에 있는 해동용궁사
가서 보는것만으로도 힐링이 되는곳입니다 죵교를 떠나서 마음을 비우고 싶을때 추천합니다",5.0
보통 산 속에 절이 있는데 이 곳은 바다 옆이라 매우 특이합니다. 다른 절과는 다른 풍경을 느껴보고싶다면 추천합니다. 주변에 식당이 많지 않습니다.,4.0
"풍경을 보러갔는데 늦어서 교통안전탑만 갔다왔네요

날 밝을때 다시가야겠어요
바다와함께 너무좋아요~",5.0
산속에 있는 절들만 보다가 처음으로 바다와 이어진 절을 다녀왔다. 돌로 만들어진 경로를 따라 이곳저곳 구경하며 간간히 바다도 감상하고 개방감있는 전망이 나름 시원했다.,3.0
"워낙 명소다 보니 ㅋㅋㅋ
사람도 엄청 많고 나쁘지 안습니다
근데 화장실은 좀.... 공사 중인 건지 간이화장실을 만들어놨는데
진짜 역겨워서 못씀",4.0
"해운대에서 버스타고 약 40분 정도의 거리에 위치해 있습니다.
버스가 한 번에 가는 것이 있으니 교툥편은 소요 시간을 제외하고는 편리합니다.
버스에서 하차 후 약 10-15분 걸어야 하기때문에 이른 아침이나 늦은 오후를 추천합니다.
사람이 비교적 적은 아침에 방문하니 여유롭게 관광할 수 있어서 좋았습니다.
절 바로 앞에 파도치는 바다가 함께 있으니 분위기가 매우 장엄하였고 아름다운 풍경에 말을 잃었습니다.

여유롭게 풍경을 즐기는 사람에게 추천합니다.
하지만 볼 것이 많은 것은 아니기 때문에 소요시간 대비 관광시간이 다소 짧습니다.",4.0
"자가로 가면 괜찮지만, 주차가 조금 어려웠음. 해변가의 절이라서 독특하고 운치가 있어 관광지로는 적당함. 올라기는 길도 다양한 조각상 등이 있어 구경하기에는 좋음.",4.0
바람이 많이 불기는 하지만 바다옆에 있으니 그건 당연하고ㅎ 머리 복잡할 때 갔다오기 좋은 곳이예요 언제나 평온해지지요~,5.0
절의 조용한 느낌은 없고 굉장히 시끌벅적합니다. 그래도 바다 근처에 있는 절이라 신기했어요,4.0
"경관이 아주아주 좋다
바다와 인접해 있어서 좋고 고풍스러운절 또한
손색이없다
혼자 여행가고 싶을때 추천한다",5.0
경치가 쥑입니다 >< 큰 불상?... 앞에서 사진찍었는데 이쁘게 나와요 바다도 파랑파랑하니! 여름에 가면 핵덥지만 너무 이쁩니다,5.0
보통 절들은 다 산쪽에 있는데 여기는 가파른 바다절벽에 있더라구요. 정말로 아름다웠고 인상이 깊었습니다.,5.0
바닷가에 전망으로 절을 둘러보며 산책하기에 좋아요. 아기자기한 여러가지 조각도 재미있고 가족들과 나들이 장소로 추천합니다.,4.0
"불교를 믿지는 않지만 경치가 좋다고하여 다녀왔었습니다.
가는길도 어렵지 않고 (택시 이용) 바다 보기도 좋고, 경치도 좋습니다. 불교를 믿지 않아도 한번쯤 가볼만한 곳입니다",5.0
요즘은 사람이 너무너무 많아져서 갈 엄두가 안납니다. 그래도 얼마전 갔을때는 잘 구경하고 왔네요 부산 여행 왔을 때 들리기 좋아요 근처에 아울렛이며 맛집도 꽤 있습니다.ㅇ,5.0
뷰는 정말 좋지만 차 없이 대중교통으로 가려면 쉽지않다. 부산에 처음 가보는데 시간이 많지않다면 추천하진 않지만 여유롭게 여행을 한다면 꼭 추천해주고싶은 장소 중 하나. 근처 중국집이 유명한데 딱히 잘 모르겠다...,5.0
굽이굽이 걸어야하고 계단이 많습니다. 바다 바로 옆에 있는 아름다운 사찰입니다. 운동화 필수,5.0
뷰는 진짜 좋아요 넓은 바다를 가까이에서 볼수있고 사진도 잘나옴!!! 절로 올라가는 길은 힘들지만 도착해서 보는 경치를 보면 힘든것도 생각 안납니다!,4.0
"해동 용궁사는 바다 절벽에 세운 절이다. 주차장에서 걸어서 약 5분정도면 도착할수 있는데 계단이 좀 있다.

바다와 절을 같이 볼수 있어서 독특한데 소원을 잘 이루어진다는 소문이 있어서 사람들로 붐빈다. 형태는 다른 절과 마찬가지로 대웅전을 중심으로 펼쳐져 있고 대웅전옆 야외에 대불이 있다.

대숲을 지나 계단을 조금 더 올라가면 미륵불이 있다.
부산을 방문하는 사람들은 용궁사를 기본일정에 넣는 사람들이 많은것 같다.

한번 가보기를 권유한다.",5.0
시티투어 버스이용해서 가면 해안가로 갈수 있게 안내해주는데 진짜 가면서 보는 뷰가 너무 멋있어요. 사진도 찍기 좋고 바람쐬며 걸어다니기도 너무 좋아요. 물론 해동 용궁사 도착해서 보이는 뷰도 너무 좋구여!,5.0
"바다와 접해있는 특이한 환경의 절 입니다.
부산에 손님들이 오면 한번씩 모시고 가는 절 입니다.
주위에 동부산 롯데아울렛. 한정식 집들 . 수산과학 박물관 등이 있어서
같이 여행하기 참 좋아요",4.0
"바닷가쪽에 있어서 들어가는길이 뭔가 좀 꼬불꼬불하지만 전경이 참 멋진것 같아요
꼭 한번 들려서 구경해보세요",4.0
"들어가는 입구쪽에 십이지상이
있어요!! 절의 전망이 너무 좋아요~~절에 돼지상이 있었던게 독특했어요 ㅎㄹ",4.0
에스컬레이터 있어서 그래도 편하게 구경했어요~! 볼게 많진 않았어요 굳이 찾아갈필요는 없는듯,3.0
"풍경이 굉장히 아름다움.
관광시즌이라 사람이 너무 많았지만 볼게 많은 곳이고
무엇보다 바깥에서 봤을때의 풍경이 아름다움",4.0
"해안에 바로 위치한 사찰은 별로 없는데. 같이 조화롭게 이뤄져서 너무 아름답습니다.
부산 시내에서 대중교통으로 움직이려면 조금 힘들 수 있으나, 절대 후회하지 않으실거라 생각합니다.",5.0
"정말 멋지고 아름답고 경치가 장관인 절이에요.
이미 몇번 가본 절이지만 계속 그 경치가 생각나서 부산 갈때마다 가는 절이에요.
날씨 좋은 날은 바다에 비친 햇빛 덕분에 더 아름다워요.
시내에서 멀리 떨어져있긴 하지만 시간을 들여서 갈만큼 가치가 있는 곳이에요.",5.0
두말할 나위없이 멋있는 곳이지만 대중교통으로 가기에는 불편해요. 아무 생각없이 부처님 오신 날에 갔었는데 버스도 잘 안 오고 택시도 없어서 시내로 돌아오는 길이 막막했네요.,4.0
"너무아름다운 절이다
사람이너무많고 입구에 차들이들어가는데 시간이걸리고 들어가는길이 너무막힌다
하지만 바다옆의절 너무 아름답다
이런절은 처음이라 아직도 기억에 남는다",5.0
바다를 끼고 있는 절이라 이국적인 풍경이 멋집니다 하지만 요즘은 사람이 너무많아져서 시장통 분위기가 나요. 한번쯤 가볼만한곳이예요,4.0
"작년 부산여행에서 갔었는데 못 가본 동생이 있어서 또 방문. 작년에도 날씨가 좋았는데 올해도 역시 날씨가 좋았다. 바다와 함께 있는 용궁사의 모습은 언제 봐도 아름답다. 나도 모르게 찰깍찰깍
다음 부산여행에도 또 가고 싶다.",5.0
"매우 붐비는 곳이라고 알고 있는데 오전 7시전에 방문하니 매우 조용히
풍광을 그대로 느낄수 있어서 좋았다.
일출을 보기에도 좋은 장소인것 같다.
하지만 매우 이른 시간이 아니라면 그다지 방문을 권하고 싶지는 않다.",4.0
바다옆에 있는 절이라는 메리트 외에 더 있는건가? 들어가는 입구부터 시주하라고 저금통들이 곳곳에 비치되어 있고 관광지 참,1.0
"용궁사는 두번째 방문인데요
절에서 보는 경관보다는 왼쪽으로 따라가면 나오는 수산과학관쪽에서 바라보는 경관이 이뻐요
입구에서 절까지 가는길이 108개의 계단으로 되어있어 연로하신분들은 오르고 내리기 힘드실 수도 있어요",4.0
"나름 명승지로 그만한 값은 한다
입구에 자기 태어난 띠별 석상부터 여러모로 자연을 벚삼기 좋다. 5월 석가탄신일에 가면 연등이 줄을 서고 그전 어정쩡한 날엔 오히려 연등 세우는 철조물로 경관을 해친다",5.0
"가는길에 차가 많이 막혀서 힘들었지만 막상 가보니 맘이 풀리네요^^
아무래도 연휴라 인파가 많아서 정신이 없었지만 아이들이 바다를 보니 좋아했습니다",5.0
"대중교통으로 방문했습니다.
가는길은 힘들었지만 절은 너무 아름다웠어요.
주말 피크시간은 피하시면 좋을듯합니다.",4.0
